% Module: Plotter, ID: c0p1t10p1cfm0
% Devices: DEV4934
% Time: 2023/12/11 18:09:44
% Demod 1 Sample Frequency,  /dev4934/demods/0/sample.Frequency
% Time (s), Osc Frequency (Hz)
% Demod 1 Sample Y,  /dev4934/demods/0/sample.Y
% Time (s), Amplitude (V)
-1202.54190933, 3.68491976365e-06
-1201.31857067, 1.1859074321e-05
-1200.095232, 1.64260384056e-05
-1198.87189333, 1.09415629866e-06
-1197.64855467, -1.5283055584e-05
-1196.425216, -2.50633226272e-05
-1195.20187733, -2.34896307777e-05
-1193.97853867, -1.97019489647e-05
-1192.7552, -2.29841726616e-05
-1191.53186133, -2.05166994314e-05
-1190.30852267, -1.29797198015e-05
-1189.085184, -1.53614117575e-05
-1187.86184533, 3.67813454373e-06
-1186.63850667, 2.18800075136e-05
-1185.415168, 1.83584305163e-05
-1184.19182933, 2.35807579829e-05
-1182.96849067, 3.26458756085e-05
-1181.745152, 2.96509838778e-05
-1180.52181333, 2.13236584756e-06
-1179.29847467, -2.58496689958e-05
-1178.075136, -2.34747238551e-05
-1176.85179733, -6.48237719285e-06
-1175.62845867, -2.35197146372e-06
-1174.40512, -4.29950387927e-06
-1173.18178133, -1.19179557788e-05
-1171.95844267, -4.90169982822e-06
-1170.735104, 7.31754358508e-06
-1169.51176533, 2.64765916475e-05
-1168.28842667, 2.1642065142e-05
-1167.065088, -1.0818082501e-05
-1165.84174933, -2.43274270039e-05
-1164.61841067, -2.56767711462e-05
-1163.395072, -2.08971952322e-05
-1162.17173333, 2.01991872985e-06
-1160.94839467, 9.45594073924e-06
-1159.725056, 4.45063336795e-06
-1158.50171733, -2.51763629495e-05
-1157.27837867, -6.48930852779e-05
-1156.05504, -5.09804408686e-05
-1154.83170133, -1.45159475946e-05
-1153.60836267, 2.75562475223e-05
-1152.385024, 3.35290053047e-05
-1151.16168533, 2.67047485078e-05
-1149.93834667, 1.47313422858e-05
-1148.715008, 2.07250979723e-05
-1147.49166933, 3.55284212554e-05
-1146.26833067, 3.93184611155e-05
-1145.044992, 1.48239779084e-05
-1143.82165333, 7.67711592782e-06
-1142.59831467, 9.64128465801e-06
-1141.374976, 7.0121767832e-06
-1140.15163733, 8.01204074058e-06
-1138.92829867, 1.77136426004e-06
-1137.70496, 3.32886883424e-06
-1136.48162133, -2.5942659714e-06
-1135.25828267, -3.21712954425e-06
-1134.034944, 2.47049951868e-06
-1132.81160533, -1.23904396404e-05
-1131.58826667, -3.43976729818e-05
-1130.364928, -2.8369011581e-05
-1129.14158933, 6.42454447809e-06
-1127.91825067, 2.65775977169e-05
-1126.694912, 1.80494678551e-05
-1125.47157333, -5.9652617806e-06
-1124.24823467, -6.84348454093e-06
-1123.024896, 1.81848975124e-06
-1121.80155733, 6.12934191674e-06
-1120.57821867, 1.44750938823e-05
-1119.35488, 1.45742984771e-05
-1118.13154133, -1.99373501285e-06
-1116.90820267, -1.7756128216e-05
-1115.684864, -2.57344673766e-05
-1114.46152533, -2.42024906857e-05
-1113.23818667, -2.03559427768e-05
-1112.014848, -2.71450403886e-05
-1110.79150933, -1.86778504753e-05
-1109.56817067, -3.71601100735e-06
-1108.344832, 7.99176484438e-06
-1107.12149333, 2.04282652802e-05
-1105.89815467, 2.03754340359e-05
-1104.674816, 2.49521481814e-05
-1103.45147733, 2.61789069624e-05
-1102.22813867, 1.51333092545e-05
-1101.0048, -3.64226989426e-06
-1099.78146133, -1.63926564707e-05
-1098.55812267, -1.93292434046e-05
-1097.334784, -8.49693226662e-06
-1096.11144533, 1.38989250775e-05
-1094.88810667, 2.57403456553e-05
-1093.664768, 1.19997925975e-05
-1092.44142933, -1.10673436169e-05
-1091.21809067, -2.93098203732e-05
-1089.994752, -3.35018254295e-05
-1088.77141333, -1.23433029232e-05
-1087.54807467, 1.60519290069e-05
-1086.324736, 1.24350558292e-05
-1085.10139733, 1.43510414625e-06
-1083.87805867, 2.33073338268e-05
-1082.65472, 1.10276337731e-05
-1081.43138133, 4.16091617597e-07
-1080.20804267, -1.32608479355e-05
-1078.984704, -2.54059283751e-05
-1077.76136533, -4.69140551429e-05
-1076.53802667, -5.8090823725e-05
-1075.314688, -3.90310783369e-05
-1074.09134933, -3.43551135111e-05
-1072.86801067, -9.16774620401e-05
-1071.644672, -0.00012417563563
-1070.42133333, -0.000749012934063
-1069.19799467, -0.00055843605209
-1067.974656, -0.000335611928542
-1066.75131733, 0.000121549740158
-1065.52797867, 0.000442416087143
-1064.30464, 0.000518053176438
-1063.08130133, 0.000470148076233
-1061.85796267, 0.000385957982663
-1060.634624, 0.000260637386075
-1059.41128533, 0.000156517331436
-1058.18794667, 7.17438820691e-05
-1056.964608, 1.67109207444e-05
-1055.74126933, 7.64388465742e-06
-1054.51793067, 1.26651311508e-05
-1053.294592, 9.55197842531e-06
-1052.07125333, 8.12323113914e-06
-1050.84791467, 5.23973601055e-06
-1049.624576, -1.67607989645e-06
-1048.40123733, -1.47685168301e-05
-1047.17789867, -1.47046528087e-05
-1045.95456, -1.02425860734e-05
-1044.73122133, -2.20495393412e-05
-1043.50788267, -1.32367103015e-05
-1042.284544, 1.32074725265e-05
-1041.06120533, 1.64339609948e-05
-1039.83786667, -2.79790765017e-06
-1038.614528, 1.6879280343e-06
-1037.39118933, 1.29110930096e-05
-1036.16785067, 1.22149722225e-05
-1034.944512, 3.50213950468e-06
-1033.72117333, 2.99276411167e-07
-1032.49783467, -7.79664723108e-06
-1031.274496, -2.94399318692e-05
-1030.05115733, -6.35190811981e-05
-1028.82781867, -5.97660593094e-05
-1027.60448, -1.88546774187e-05
-1026.38114133, 1.14922724458e-05
-1025.15780267, 2.58889126659e-05
-1023.934464, 1.87467531901e-05
-1022.71112533, 1.3055200351e-05
-1021.48778667, 1.4330390973e-05
-1020.264448, 8.46172463253e-06
-1019.04110933, -3.42153872569e-06
-1017.81777067, -4.37927098139e-06
-1016.594432, 1.20453606314e-06
-1015.37109333, -8.56006955335e-06
-1014.14775467, -7.97672675508e-06
-1012.924416, -2.80963389749e-05
-1011.70107733, -3.56070799395e-05
-1010.47773867, -2.13109672074e-05
-1009.2544, 1.62190318864e-05
-1008.03106133, 1.5986363363e-05
-1006.80772267, -7.54927326191e-06
-1005.584384, 1.488584725e-06
-1004.36104533, 2.15155961818e-05
-1003.13770667, 1.25994396577e-06
-1001.914368, 7.25792239411e-06
-1000.69102933, 1.93966678348e-05
-999.467690667, 1.17204499855e-05
-998.244352, 7.91029671055e-06
-997.021013333, 1.33512135464e-05
-995.797674667, 1.06758504894e-05
-994.574336, 2.44405996746e-06
-993.350997333, -2.56887279988e-06
-992.127658667, -3.45655079135e-07
-990.90432, -3.23138831405e-06
-989.680981333, -1.0721404934e-05
-988.457642667, -6.38579061533e-06
-987.234304, -1.92789167359e-06
-986.010965333, -2.14277351465e-06
-984.787626667, -2.07704302606e-08
-983.564288, -6.31872128066e-07
-982.340949333, 5.96196311438e-06
-981.117610667, 4.5049866191e-06
-979.894272, -1.37280933994e-05
-978.670933333, -1.44325208223e-05
-977.447594667, -1.08495843794e-05
-976.224256, 4.28607051458e-06
-975.000917333, -3.04367512221e-06
-973.777578667, -7.02791679179e-06
-972.55424, -1.53060463954e-05
-971.330901333, -1.38871927445e-05
-970.107562667, -1.21926266097e-05
-968.884224, -5.65746656245e-05
-967.660885333, -4.82543074213e-05
-966.437546667, -4.51823091462e-06
-965.214208, 1.79193433607e-05
-963.990869333, 2.26223190811e-05
-962.767530667, 2.90651164153e-05
-961.544192, 1.92598957864e-05
-960.320853333, 8.5411839064e-06
-959.097514667, 8.41868953471e-06
-957.874176, 2.43051091607e-05
-956.650837333, 1.58444699034e-05
-955.427498667, 7.50176195144e-06
-954.20416, 1.20022504968e-05
-952.980821333, 1.10649560277e-05
-951.757482667, 6.32287548488e-06
-950.534144, 4.39255604495e-06
-949.310805333, -2.38257585431e-06
-948.087466667, -1.7837911859e-05
-946.864128, -1.39548481936e-05
-945.640789333, 3.95882840946e-06
-944.417450667, 1.4115077227e-05
-943.194112, 1.69772069483e-05
-941.970773333, 3.6384796482e-06
-940.747434667, -8.17469694952e-06
-939.524096, 2.02006821267e-07
-938.300757333, 7.94918292173e-07
-937.077418667, 2.62646799649e-06
-935.85408, -2.98889410205e-07
-934.630741333, -7.16976239327e-06
-933.407402667, -1.98105367079e-05
-932.184064, -2.79896436959e-05
-930.960725333, -2.3623892342e-05
-929.737386667, -1.75823653749e-05
-928.514048, -4.720661369e-07
-927.290709333, 2.27039414245e-05
-926.067370667, 1.47189393481e-05
-924.844032, -2.39759621836e-06
-923.620693333, -1.57162609159e-05
-922.397354667, -1.21435489793e-05
-921.174016, -7.2483283153e-06
-919.950677333, -1.13815523568e-05
-918.727338667, -1.29926710398e-05
-917.504, -9.11760618212e-06
-916.280661333, 3.41987137192e-06
-915.057322667, 1.84402543366e-05
-913.833984, 1.2332468078e-05
-912.610645333, 7.00359717866e-06
-911.387306667, 7.15924896561e-06
-910.163968, 4.20622128554e-06
-908.940629333, 2.00501771571e-06
-907.717290667, 1.32361773627e-06
-906.493952, 1.81765684246e-05
-905.270613333, 1.29449098035e-05
-904.047274667, 1.47532187707e-05
-902.823936, 1.38520867351e-05
-901.600597333, 5.62445396237e-06
-900.377258667, -2.55874991822e-06
-899.15392, -1.76491422432e-05
-897.930581333, -2.04687272648e-05
-896.707242667, -2.28404647288e-05
-895.483904, -7.71707037982e-06
-894.260565333, -1.92295755904e-06
-893.037226667, 4.35353394031e-06
-891.813888, 2.77612038226e-06
-890.590549333, -1.11369500235e-05
-889.367210667, -1.69231414368e-05
-888.143872, -1.48520700424e-05
-886.920533333, -2.37383081425e-06
-885.697194667, 1.84466401478e-06
-884.473856, 2.16317585087e-06
-883.250517333, -6.79355078169e-08
-882.027178667, -9.13352639727e-06
-880.80384, -8.16663669437e-06
-879.580501333, 3.7265185266e-06
-878.357162667, 1.20714586764e-05
-877.133824, 1.15584206591e-05
-875.910485333, 2.03758594415e-05
-874.687146667, 1.90009590556e-05
-873.463808, 2.11009101753e-05
-872.240469333, 8.16565294383e-06
-871.017130667, -1.96040773076e-05
-869.793792, -2.97574818159e-05
-868.570453333, -2.00672051994e-05
-867.347114667, -1.04268664781e-05
-866.123776, 1.57946596299e-05
-864.900437333, 3.05071546734e-05
-863.677098667, 1.61099100228e-05
-862.45376, 5.06589399671e-06
-861.230421333, 1.04114721116e-05
-860.007082667, -3.00015021706e-06
-858.783744, -2.47510577548e-05
-857.560405333, -2.83861507014e-05
-856.337066667, -1.25872901908e-05
-855.113728, 5.25656198521e-06
-853.890389333, 2.13343361571e-05
-852.667050667, 3.55037636811e-05
-851.443712, 2.96695232919e-05
-850.220373333, -7.38866254508e-06
-848.997034667, -2.6299192179e-05
-847.773696, -4.2658257557e-05
-846.550357333, -4.22571083124e-05
-845.327018667, -3.68414263027e-05
-844.10368, -2.27683620182e-05
-842.880341333, -4.84610876483e-06
-841.657002667, -4.51369030028e-06
-840.433664, 4.62755011921e-06
-839.210325333, 8.57146865192e-07
-837.986986667, 1.25934361206e-05
-836.763648, 1.4419365153e-05
-835.540309333, -7.21777473706e-08
-834.316970667, -1.29904766558e-05
-833.093632, 6.84898349964e-06
-831.870293333, 3.03612594466e-06
-830.646954667, -1.0209644906e-05
-829.423616, 1.15003486536e-05
-828.200277333, 2.57233530635e-05
-826.976938667, 2.55002798005e-05
-825.7536, 1.51768772911e-05
-824.530261333, -8.19005704725e-06
-823.306922667, -2.92811657585e-05
-822.083584, -4.13566392006e-05
-820.860245333, -2.54968659203e-05
-819.636906667, -1.58973436882e-05
-818.413568, -1.40787629475e-05
-817.190229333, -2.85207124131e-06
-815.966890667, 7.2774142441e-07
-814.743552, -6.24363009552e-06
-813.520213333, -1.78511077055e-05
-812.296874667, -1.30097735282e-05
-811.073536, -2.74708053908e-06
-809.850197333, 3.28647184488e-05
-808.626858667, 4.39532053167e-05
-807.40352, 3.54494813309e-05
-806.180181333, 1.63635604976e-05
-804.956842667, 1.18090932944e-05
-803.733504, 8.88589009463e-06
-802.510165333, -2.41560742039e-06
-801.286826667, -1.86291161236e-05
-800.063488, -2.24231075294e-05
-798.840149333, -1.62993549701e-05
-797.616810667, 3.22472598909e-06
-796.393472, 5.20790621539e-06
-795.170133333, 2.54990857105e-06
-793.946794667, -1.7204849186e-05
-792.723456, -1.95767172259e-05
-791.500117333, -1.47975265404e-05
-790.276778667, -1.57941219645e-05
-789.05344, -7.55298669863e-06
-787.830101333, -1.00203500324e-05
-786.606762667, -7.66966246654e-06
-785.383424, 5.42090563651e-06
-784.160085333, 2.77646614251e-05
-782.936746667, 3.38240826078e-05
-781.713408, 2.5134903625e-05
-780.490069333, 1.81033614319e-05
-779.266730667, 2.17945352492e-06
-778.043392, -4.95001054679e-06
-776.820053333, 6.65563309226e-06
-775.596714667, 2.62833446373e-06
-774.373376, -1.6087166183e-05
-773.150037333, -1.86700945033e-05
-771.926698667, -7.9718180467e-06
-770.70336, 1.27745047127e-05
-769.480021333, 2.4280155575e-05
-768.256682667, 1.56141860149e-05
-767.033344, 1.41987462442e-06
-765.810005333, -6.31175289998e-06
-764.586666667, -2.58690533127e-05
-763.363328, -8.44099378863e-06
-762.139989333, -6.09831566557e-06
-760.916650667, -1.35158904321e-05
-759.693312, -6.36248547648e-06
-758.469973333, -2.31781198186e-06
-757.246634667, 6.23838005819e-05
-756.023296, 5.91726273074e-05
-754.799957333, 3.21363170548e-05
-753.576618667, 7.69118917349e-06
-752.35328, -4.10197220715e-05
-751.129941333, -8.2488487563e-05
-749.906602667, -7.36326576943e-05
-748.683264, -3.33945658972e-05
-747.459925333, -1.84352026446e-05
-746.236586667, -1.0956001963e-05
-745.013248, 1.20078185839e-06
-743.789909333, 1.56375945509e-05
-742.566570667, 1.57857668796e-05
-741.343232, 1.06102027186e-05
-740.119893333, -3.70036907839e-05
-738.896554667, -5.90574605478e-05
-737.673216, -3.26095264693e-05
-736.449877333, 3.85685513306e-06
-735.226538667, 3.46467586178e-05
-734.0032, 4.38291499426e-05
-732.779861333, 3.87349522908e-05
-731.556522667, 1.90979491777e-05
-730.333184, 6.99105598413e-06
-729.109845333, 4.79394398935e-06
-727.886506667, 7.37382947768e-06
-726.663168, 1.077813573e-05
-725.439829333, 3.1232897873e-06
-724.216490667, 9.19783118613e-06
-722.993152, 1.70528972464e-05
-721.769813333, 9.82441469494e-06
-720.546474667, -2.38313833509e-06
-719.323136, -4.5172359381e-06
-718.099797333, -4.77335849237e-07
-716.876458667, -1.28566062283e-05
-715.65312, -3.91098930031e-05
-714.429781333, -3.89488952853e-05
-713.206442667, -5.7207421651e-06
-711.983104, 2.20012339402e-05
-710.759765333, 2.06350543699e-05
-709.536426667, 3.54607504444e-06
-708.313088, 2.36833067386e-06
-707.089749333, 5.33076690861e-06
-705.866410667, 1.4775372951e-05
-704.643072, 2.07779268533e-05
-703.419733333, 2.2421416542e-05
-702.196394667, 8.29292013044e-06
-700.973056, -4.12850499311e-06
-699.749717333, 1.83113493382e-07
-698.526378667, 1.28352526378e-05
-697.30304, 2.24878578125e-06
-696.079701333, -2.87138235298e-05
-689.963008, 3.95800241352e-06
-688.739669333, 1.03330993946e-05
-687.516330667, 8.36967512431e-06
-686.292992, 9.97588037225e-06
-685.069653333, 1.25816565204e-05
-683.846314667, 2.46269746112e-06
-682.622976, -6.61575013204e-06
-681.399637333, -1.29325452705e-05
-680.176298667, -2.73050271772e-06
-678.95296, -4.91425047622e-06
-677.729621333, -2.75093601401e-05
-676.506282667, -3.86092041569e-05
-675.282944, -8.25583007641e-06
-674.059605333, 1.574914359e-05
-672.836266667, 4.59610313004e-05
-671.612928, 4.36371945112e-05
-670.389589333, 2.18967135475e-05
-669.166250667, 5.72135309486e-06
-667.942912, -3.60673079828e-06
-666.719573333, 1.06612076729e-05
-665.496234667, -1.06092473285e-05
-664.272896, -2.98716671883e-05
-663.049557333, -3.69831549176e-05
-661.826218667, -4.90136068539e-05
-660.60288, -2.59482248469e-05
-659.379541333, -8.69861826114e-06
-658.156202667, 1.28074098388e-05
-656.932864, 2.60424799652e-05
-655.709525333, 3.09323009319e-05
-654.486186667, 4.74190051356e-05
-653.262848, 2.42146448793e-05
-652.039509333, -1.14548934704e-05
-650.816170667, -1.71197556508e-05
-649.592832, -1.52039224545e-05
-648.369493333, -7.68129553821e-06
-647.146154667, 3.40424244147e-06
-645.922816, 5.98748508928e-06
-644.699477333, -1.73046209882e-06
-643.476138667, 1.13570312668e-05
-642.2528, 9.96073711323e-06
-641.029461333, -1.21851276537e-05
-639.806122667, -8.24436775784e-06
-638.582784, -1.57740469542e-06
-637.359445333, -3.46015492245e-06
-636.136106667, -2.09499118533e-05
-634.912768, -1.7219969993e-05
-633.689429333, -1.13837290156e-05
-632.466090667, -9.69980688441e-06
-631.242752, 1.67178028622e-05
-630.019413333, 3.75407293602e-05
-628.796074667, 2.77686850535e-05
-627.572736, 4.06001527628e-06
-626.349397333, -1.02320306961e-05
-625.126058667, -2.01104287756e-05
-623.90272, -1.18936993857e-05
-622.679381333, -5.12623778642e-06
-621.456042667, -1.88477828932e-05
-620.232704, -9.96682514058e-06
-619.009365333, -1.8578651789e-06
-617.786026667, 4.77317533161e-07
-616.562688, 6.3948960685e-06
-615.339349333, -3.80270513127e-06
-614.116010667, -7.30926117365e-06
-612.892672, 2.04714244547e-05
-611.669333333, 2.43324231568e-05
-610.445994667, 7.16502680135e-06
-609.222656, 1.63349555135e-05
-607.999317333, 2.25080616261e-05
-606.775978667, 5.39869532633e-06
-605.55264, -1.54733401166e-05
-604.329301333, -8.25814499209e-06
-603.105962667, -2.18253121654e-06
-601.882624, 4.89986467557e-06
-600.659285333, 8.74595113758e-06
-599.435946667, 1.43240660183e-05
-598.212608, 2.75295704529e-06
-596.989269333, -8.12688253753e-06
-595.765930667, -1.89786748903e-06
-594.542592, 4.20470695964e-06
-593.319253333, -1.54661478071e-05
-592.095914667, -2.8743272235e-05
-590.872576, -2.19364298905e-05
-589.649237333, -6.45045936236e-06
-588.425898667, 8.02088504196e-06
-587.20256, 9.01658711419e-06
-585.979221333, 1.08312972545e-05
-584.755882667, 1.39963914175e-05
-583.532544, 1.40597018207e-05
-582.309205333, 1.16434096154e-05
-581.085866667, 1.13094602814e-05
-579.862528, 8.83723727902e-06
-578.639189333, -4.52359220734e-06
-577.415850667, -1.78506557121e-05
-576.192512, -1.20313789661e-05
-574.969173333, -1.45207097744e-05
-573.745834667, -2.08158198605e-05
-572.522496, -1.47484276397e-05
-571.299157333, -1.44878850027e-05
-570.075818667, -9.71701749666e-06
-568.85248, 2.47269213024e-06
-567.629141333, 1.85448787173e-05
-566.405802667, 2.96524468006e-05
-565.182464, 3.70547654575e-05
-563.959125333, 1.72623138067e-05
-562.735786667, -1.20085748606e-06
-561.512448, -7.89687516268e-06
-560.289109333, -1.87981286018e-05
-559.065770667, -2.0142715291e-05
-557.842432, -1.78509694487e-05
-556.619093333, -1.55341477166e-05
-555.395754667, -3.34402863682e-06
-554.172416, 4.38313685512e-06
-552.949077333, 3.17744215246e-06
-551.725738667, 4.55233485742e-06
-550.5024, 1.91539455581e-05
-549.279061333, 1.01476757123e-05
-548.055722667, 5.02012803103e-06
-546.832384, -1.53276605468e-05
-545.609045333, -1.26898389465e-05
-544.385706667, -2.26496744362e-05
-543.162368, -4.02960231823e-06
-541.939029333, 1.57961585939e-05
-540.715690667, 2.17609559734e-05
-539.492352, 2.32947051878e-05
-538.269013333, 1.21313746972e-05
-537.045674667, 1.73503804546e-05
-535.822336, 6.74386812993e-06
-534.598997333, 7.14287971117e-07
-533.375658667, 2.66839349461e-06
-532.15232, -7.11319289692e-06
-530.928981333, -1.16094439294e-05
-529.705642667, -1.37542050337e-05
-528.482304, -2.38401118475e-05
-527.258965333, -1.45460568603e-05
-526.035626667, 2.7772347087e-06
-524.812288, -2.29368911883e-06
-523.588949333, -4.71765871421e-06
-522.365610667, 6.41078142403e-06
-521.142272, 8.76124033437e-06
-519.918933333, -1.10944372293e-06
-518.695594667, 6.54610650242e-07
-517.472256, 2.89713056095e-06
-516.248917333, -3.75072587991e-06
-515.025578667, -1.00316693674e-05
-513.80224, -4.23290603585e-06
-512.578901333, 2.73376475178e-06
-511.355562667, -2.12331593346e-06
-510.132224, -3.8919759135e-06
-508.908885333, -1.0215838694e-05
-507.685546667, -1.88672948318e-05
-506.462208, -2.16393265932e-05
-505.238869333, 6.96796295725e-06
-504.015530667, 1.98221319658e-05
-502.792192, 1.31782743379e-05
-501.568853333, 1.1876490546e-05
-500.345514667, 1.92311761791e-05
-499.122176, 2.75758214992e-05
-497.898837333, 2.93923260241e-05
-496.675498667, 7.99205435655e-07
-495.45216, -1.40223801569e-05
-494.228821333, -1.33305400141e-05
-493.005482667, -3.46919479225e-06
-491.782144, -1.80690926444e-06
-490.558805333, 1.04722105832e-06
-489.335466667, 6.00941238654e-06
-488.112128, 1.44346697116e-05
-486.888789333, 1.23143239367e-05
-485.665450667, 2.57564620298e-06
-484.442112, 1.06868661321e-05
-483.218773333, 3.29707035367e-06
-481.995434667, -7.14672608715e-07
-480.772096, 1.30568671139e-05
-479.548757333, 2.98668725122e-05
-478.325418667, 9.85835615642e-06
-477.10208, -2.94956239664e-06
-475.878741333, -9.32909895826e-06
-474.655402667, -2.35690717355e-05
-473.432064, -2.01611725781e-05
-472.208725333, -6.30818362851e-06
-470.985386667, -1.81509607777e-05
-469.762048, -1.60333996372e-05
-468.538709333, 2.05408884686e-07
-467.315370667, 8.01955387682e-06
-466.092032, -8.73041733255e-06
-464.868693333, -1.43665315453e-05
-463.645354667, -5.97958849713e-06
-462.422016, 4.09939247646e-06
-461.198677333, 2.03433868112e-05
-459.975338667, 1.14255434356e-05
-458.752, 1.35898135243e-05
-457.528661333, 1.67773891936e-05
-456.305322667, 1.31301402808e-05
-455.081984, -3.95148661717e-08
-453.858645333, -1.61236151744e-05
-452.635306667, -1.21925308935e-05
-451.411968, -8.05240346383e-06
-450.188629333, -1.78647915869e-06
-448.965290667, -1.60136159116e-05
-447.741952, -1.16219656262e-05
-446.518613333, -7.77022717761e-06
-445.295274667, -6.07030743105e-06
-444.071936, 1.10564024202e-05
-442.848597333, 2.50082745469e-05
-441.625258667, 7.77005819704e-06
-440.40192, -9.28205854819e-06
-439.178581333, -1.44690956629e-05
-437.955242667, -3.54450458863e-06
-436.731904, -4.9969381062e-06
-435.508565333, -1.21320529828e-05
-434.285226667, -1.05919380457e-05
-433.061888, 7.28321039591e-07
-431.838549333, 8.010197907e-06
-430.615210667, 1.96314338444e-05
-429.391872, 3.05152509699e-05
-428.168533333, 2.94656281422e-05
-426.945194667, 2.01613220609e-05
-425.721856, 1.59197247515e-06
-424.498517333, -6.69558340837e-07
-423.275178667, 4.62045293516e-06
-422.05184, 1.7972453482e-05
-420.828501333, -2.51694554254e-06
-419.605162667, -2.00298983067e-05
-418.381824, -3.30562721082e-05
-417.158485333, -2.38285260431e-05
-415.935146667, -1.54899498434e-05
-414.711808, -1.2302880525e-05
-413.488469333, -2.53525748272e-06
-412.265130667, 1.83423046885e-05
-411.041792, 1.84168741609e-05
-409.818453333, 2.09947921481e-05
-408.595114667, 3.03981019382e-05
-407.371776, 2.55838785076e-05
-406.148437333, 5.36086731168e-07
-404.925098667, -5.01331326905e-06
-403.70176, 1.07381759604e-05
-402.478421333, 2.24718442445e-05
-401.255082667, 7.54011640556e-06
-400.031744, -3.52441126234e-06
-398.808405333, -3.06945765806e-06
-397.585066667, 3.66512363047e-06
-396.361728, 1.31865047553e-05
-395.138389333, 1.44666631698e-05
-393.915050667, 7.98729217677e-06
-392.691712, 3.14916863026e-06
-391.468373333, -8.16721217366e-06
-390.245034667, -2.26306345797e-06
-389.021696, 6.01331961915e-06
-387.798357333, 4.49302622143e-06
-386.575018667, -1.35366070959e-05
-385.35168, -2.2705025618e-05
-384.128341333, -1.45092569093e-06
-382.905002667, -3.94023700141e-07
-381.681664, -7.59993434664e-06
-380.458325333, 3.25787513256e-06
-379.234986667, -1.38964423629e-06
-378.011648, -7.44986305448e-07
-376.788309333, -1.2705832426e-05
-375.564970667, -7.50192088771e-06
-374.341632, -7.2935016673e-06
-373.118293333, 4.05615531096e-06
-371.894954667, 1.76155387428e-05
-370.671616, 2.97315013482e-05
-369.448277333, 2.49626403388e-05
-368.224938667, 2.22184791459e-05
-367.0016, 2.22119816656e-05
-365.778261333, 6.12573542228e-06
-364.554922667, -1.0194561322e-05
-363.331584, -2.32424435143e-05
-362.108245333, -2.92854458119e-05
-360.884906667, -2.79577737235e-05
-359.661568, -2.7735826013e-05
-358.438229333, -9.92978944393e-06
-357.214890667, 8.84256134874e-06
-355.991552, 7.83412783112e-06
-354.768213333, 1.18673685492e-05
-353.544874667, 4.06187660319e-05
-352.321536, 4.57150818493e-05
-351.098197333, 1.84797875188e-05
-349.874858667, -1.0532111242e-05
-348.65152, -2.59320718404e-05
-347.428181333, -1.71657408185e-05
-346.204842667, 3.75508924191e-06
-344.981504, 2.10981107699e-07
-343.758165333, -1.69440708033e-05
-342.534826667, -1.71604457e-05
-341.311488, -1.67544208342e-05
-340.088149333, -4.34710440677e-06
-338.864810667, 8.8353796744e-08
-337.641472, 4.38740745505e-06
-336.418133333, 6.2391142965e-06
-335.194794667, -4.82843434227e-06
-333.971456, -1.10242866579e-06
-332.748117333, 4.19066384687e-06
-331.524778667, 1.06920678977e-05
-330.30144, 1.89014472235e-05
-329.078101333, 8.23747027809e-06
-327.854762667, -6.32983441211e-06
-326.631424, -9.20159307182e-06
-325.408085333, 4.67957072945e-06
-324.184746667, 1.1126410008e-05
-322.961408, 1.5358608807e-05
-321.738069333, 2.94824062588e-05
-320.514730667, 1.66141161464e-05
-319.291392, -8.26585192422e-06
-318.068053333, -1.44538655502e-05
-316.844714667, -2.35485305516e-05
-315.621376, -1.18690311763e-05
-314.398037333, 2.44170664711e-06
-313.174698667, 6.09527696946e-06
-311.95136, 7.07322131053e-06
-310.728021333, 9.87892688237e-06
-309.504682667, 5.35333467769e-06
-308.281344, 1.15338422575e-05
-307.058005333, 2.54242320435e-06
-305.834666667, -2.54020518663e-06
-304.611328, 1.90042405875e-06
-303.387989333, 1.58994707164e-06
-302.164650667, -4.00964429457e-06
-300.941312, -5.53739292609e-07
-299.717973333, 2.70013879948e-06
-298.494634667, -6.76338006851e-06
-297.271296, -3.15672253454e-06
-296.047957333, -1.64959721382e-05
-294.824618667, -7.67573572286e-06
-293.60128, 6.42022365666e-06
-292.377941333, 1.05736721912e-05
-291.154602667, 2.55545727859e-05
-289.931264, 1.82758970959e-05
-288.707925333, 6.95034643712e-06
-287.484586667, -1.37884572777e-05
-286.261248, -2.45423247977e-05
-285.037909333, -3.14785631295e-05
-283.814570667, -1.19623888068e-05
-282.591232, 2.54981699067e-06
-281.367893333, 2.40496046263e-06
-280.144554667, -5.405801373e-06
-278.921216, 1.7223965261e-07
-277.697877333, 2.67204843805e-06
-276.474538667, 1.46811975962e-06
-275.2512, 1.88745095932e-06
-274.027861333, -3.56718875342e-06
-272.804522667, 9.43186514351e-06
-271.581184, 3.57053823197e-06
-270.357845333, -1.39353799773e-05
-269.134506667, -1.40172906511e-05
-267.911168, 2.11969644049e-06
-266.687829333, 1.58998193127e-05
-265.464490667, 5.21964622931e-06
-264.241152, -7.22971091024e-06
-263.017813333, 1.58090135251e-05
-261.794474667, 9.37205842842e-06
-260.571136, 5.68325624748e-06
-259.347797333, -1.75382059063e-05
-258.124458667, -1.13336522728e-05
-256.90112, -1.51739136318e-05
-255.677781333, -1.88314343182e-05
-254.454442667, 4.96879161486e-06
-253.231104, 1.43922815849e-05
-252.007765333, 1.6478006431e-05
-250.784426667, 1.28999603803e-05
-249.561088, 1.28644283745e-05
