#Procedure: <__main__.MCT_calib>
#Parameters:
#	Zero pressure paro sci period: 2.49138e-05 s
#	AH2500A address: GPIB1::3::INSTR
#	AH2500 avg. exponent: 7
#	Comments/Notes: 
#	HP counter address: GPIB0::9::INSTR
#	counter gate time: 4 s
#Data:
UTC,timestamp,C,Loss,Vex,Period,P_paro
3827750334.2812767,2082848123.722565,31.92883,0.04215,0.25,2.601421031246e-05,27.411420920331672
3827750339.4742184,2082848128.9155066,31.9287,0.04271,0.25,2.601420600122e-05,27.41132026602488
3827750344.6761656,2082848134.1174538,31.92879,0.04276,0.25,2.60142061622e-05,27.41132402441784
3827750349.91912,2082848139.360408,31.92898,0.04233,0.25,2.601420948644e-05,27.411401635287465
3827750355.139065,2082848144.580353,31.9292,0.04178,0.25,2.601421286874e-05,27.411480601650684
3827750360.343017,2082848149.7843053,31.92922,0.04127,0.25,2.601421312062e-05,27.41148648227724
3827750365.5419602,2082848154.9832485,31.92932,0.04082,0.25,2.601421569702e-05,27.411546633317258
3827750370.724909,2082848160.166197,31.92934,0.04076,0.25,2.601421715064e-05,27.411580570879163
3827750375.9038734,2082848165.3451617,31.92936,0.04088,0.25,2.601421902036e-05,27.411624223089625
3827750381.1138067,2082848170.555095,31.92949,0.04126,0.25,2.6014223572e-05,27.411730489842803
3827750386.327757,2082848175.769045,31.92973,0.04185,0.25,2.601422909345e-05,27.411859398593226
3827750391.551734,2082848180.9930222,31.93001,0.04221,0.25,2.601423342804e-05,27.411960597782617
3827750396.770656,2082848186.2119443,31.93031,0.04277,0.25,2.601423836873e-05,27.412075947459524
3827750401.963604,2082848191.4048922,31.93051,0.04276,0.25,2.601423967485e-05,27.412106441270332
3827750407.17955,2082848196.6208384,31.93059,0.04199,0.25,2.6014239293e-05,27.41209752626937
3827750412.388527,2082848201.8298151,31.93072,0.0417,0.25,2.601424173111e-05,27.41215444849117
3827750417.548457,2082848206.9897454,31.93075,0.04104,0.25,2.601424071568e-05,27.412130741387273
3827750422.7214003,2082848212.1626885,31.93033,0.04087,0.25,2.60142324283e-05,27.411937256968752
3827750427.924347,2082848217.3656352,31.92992,0.04095,0.25,2.601422529705e-05,27.41177076442437
3827750433.176296,2082848222.6175845,31.92957,0.04103,0.25,2.601421838353e-05,27.411609355069153
3827750438.3912706,2082848227.8325589,31.92933,0.04137,0.25,2.601421381451e-05,27.411502682482876
3827750443.5921907,2082848233.033479,31.92927,0.04208,0.25,2.601421120065e-05,27.411441656853395
3827750448.7761383,2082848238.2174265,31.9292,0.04242,0.25,2.601420822714e-05,27.41137223447507
3827750453.97709,2082848243.418378,31.92907,0.04289,0.25,2.601420245439e-05,27.411237458323054
3827750459.214033,2082848248.6553214,31.92879,0.04142,0.25,2.601419504561e-05,27.41106448571628
3827750464.390427,2082848253.8317153,31.92856,0.04171,0.25,2.601419059663e-05,27.41096061541745
3827750469.6083746,2082848259.0496628,31.92843,0.04214,0.25,2.601418846676e-05,27.4109108893416
3827750474.9993505,2082848264.4406388,31.92839,0.04245,0.25,2.601418628443e-05,27.410859938469503
3827750480.183262,2082848269.62455,31.92837,0.04242,0.25,2.601418468982e-05,27.41082270909174
3827750485.370243,2082848274.8115313,31.9285,0.04185,0.25,2.601418593999e-05,27.410851896825488
3827750490.5301604,2082848279.9714487,31.92857,0.04171,0.25,2.601418692036e-05,27.410874785532474
3827750495.7671137,2082848285.208402,31.92864,0.04115,0.25,2.601418931314e-05,27.410930649777313
3827750500.975092,2082848290.4163802,31.92856,0.04078,0.25,2.601418773207e-05,27.410893736531055
3827750506.1510096,2082848295.5922978,31.92827,0.0409,0.25,2.601418127706e-05,27.41074303132253
3827750511.316986,2082848300.7582743,31.92804,0.04131,0.25,2.601417814472e-05,27.410669900496597
3827750516.477932,2082848305.9192202,31.92794,0.04166,0.25,2.6014175831e-05,27.410615881996836
3827750521.629915,2082848311.0712035,31.9277,0.0421,0.25,2.601416975164e-05,27.410473946903014
3827750526.804829,2082848316.2461174,31.92757,0.04218,0.25,2.601416317649e-05,27.41032043646592
3827750531.9686337,2082848321.409922,31.92739,0.0416,0.25,2.601415721955e-05,27.41018135931617
3827750537.154248,2082848326.5955365,31.92688,0.0406,0.25,2.601414698844e-05,27.409942492558745
3827750542.3511996,2082848331.7924879,31.92658,0.0411,0.25,2.601414331535e-05,27.409856736487445
3827750547.524144,2082848336.9654324,31.92661,0.04154,0.25,2.601414554723e-05,27.409908844461004
3827750552.7150927,2082848342.156381,31.92671,0.04203,0.25,2.601414754099e-05,27.409955393006534
3827750557.8930416,2082848347.3343298,31.92695,0.04262,0.25,2.601415113154e-05,27.410039221966297
3827750563.1219883,2082848352.5632765,31.92727,0.04262,0.25,2.601415542532e-05,27.410139469267612
3827750568.300997,2082848357.742285,31.92754,0.0426,0.25,2.601416069261e-05,27.410262445134542
3827750573.5329347,2082848362.974223,31.92795,0.04211,0.25,2.601416726789e-05,27.410415958650553
3827750578.727881,2082848368.1691692,31.92818,0.04171,0.25,2.601417050457e-05,27.410491525599245
3827750583.92883,2082848373.3701184,31.92827,0.04105,0.25,2.601417299549e-05,27.41054968122849
3827750589.1247797,2082848378.566068,31.92823,0.0406,0.25,2.601417198173e-05,27.41052601292693
3827750594.2977304,2082848383.7390187,31.92795,0.0407,0.25,2.601416721347e-05,27.41041468810351
3827750599.502676,2082848388.9439642,31.92762,0.0409,0.25,2.601416040756e-05,27.410255790049863
3827750604.685625,2082848394.1269133,31.92733,0.04154,0.25,2.601415581466e-05,27.410148559224282
3827750609.856573,2082848399.2978613,31.92733,0.04146,0.25,2.601415128728e-05,27.410042858044225
3827750615.048066,2082848404.4893544,31.9273,0.04125,0.25,2.601415092255e-05,27.410034342655088
3827750620.226017,2082848409.6673052,31.92726,0.04089,0.25,2.601414973805e-05,27.410006688008522
3827750625.4259615,2082848414.8672497,31.92721,0.04233,0.25,2.601414770669e-05,27.40995926162318
3827750630.5964127,2082848420.037701,31.92724,0.04198,0.25,2.601414572616e-05,27.40991302196076
3827750635.7523613,2082848425.1936495,31.92728,0.04149,0.25,2.601414544939e-05,27.409906560178865
3827750640.9573097,2082848430.398598,31.92722,0.04205,0.25,2.60141445484e-05,27.409885524657227
3827750646.128537,2082848435.5698254,31.92721,0.04146,0.25,2.601414521508e-05,27.409901089715365
3827750651.299124,2082848440.740412,31.92721,0.04102,0.25,2.601414886194e-05,27.409986233373267
3827750656.4990716,2082848445.9403598,31.92737,0.0416,0.25,2.60141533373e-05,27.410090720066766
3827750661.6500225,2082848451.0913107,31.9277,0.0419,0.25,2.601415979995e-05,27.41024160413095
3827750666.8075213,2082848456.2488096,31.92813,0.04083,0.25,2.601416594473e-05,27.410385066751925
3827750671.986433,2082848461.4277213,31.92826,0.04101,0.25,2.601416987926e-05,27.410476926454002
3827750677.1943846,2082848466.6356728,31.92837,0.04107,0.25,2.601417254813e-05,27.410539236694273
3827750682.4313316,2082848471.8726199,31.92846,0.04147,0.25,2.601417499884e-05,27.41059645352536
3827750687.662279,2082848477.1035674,31.92843,0.0419,0.25,2.601417306446e-05,27.41055129147412
3827750692.8502274,2082848482.2915156,31.92841,0.04234,0.25,2.601417103371e-05,27.410503879457757
3827750698.022174,2082848487.463462,31.9283,0.0424,0.25,2.601416579337e-05,27.410381532940438
3827750703.221123,2082848492.6624115,31.92814,0.04103,0.25,2.60141593272e-05,27.4102305667985
3827750708.4358177,2082848497.877106,31.92782,0.04088,0.25,2.601415319749e-05,27.410087455909085
3827750713.63577,2082848503.077058,31.92747,0.04065,0.25,2.601414577738e-05,27.40991421780016
3827750718.828751,2082848508.2700393,31.92702,0.04084,0.25,2.601413861809e-05,27.40974706894397
3827750724.0776634,2082848513.5189517,31.92668,0.04138,0.25,2.601413182179e-05,27.409588394734236
3827750729.244611,2082848518.685899,31.92638,0.04189,0.25,2.601412439131e-05,27.409414914089528
3827750734.400557,2082848523.8418453,31.92616,0.04254,0.25,2.601411759266e-05,27.4092561847545
3827750739.5855055,2082848529.0267937,31.92597,0.04266,0.25,2.601411106355e-05,27.409103748302773
3827750744.770462,2082848534.2117503,31.92573,0.04226,0.25,2.601410436259e-05,27.408947299515344
3827750749.956936,2082848539.398224,31.92534,0.04132,0.25,2.60140987051e-05,27.40881521275782
3827750755.1329193,2082848544.5742075,31.92513,0.04164,0.25,2.601409363608e-05,27.408696865075708
3827750760.320836,2082848549.7621243,31.92524,0.04114,0.25,2.601409056448e-05,27.40862515162599
3827750765.5483084,2082848554.9895966,31.92494,0.04061,0.25,2.601408484191e-05,27.408491545217963
3827750770.720256,2082848560.161544,31.92458,0.04085,0.25,2.601407955719e-05,27.408368161335606
3827750775.9542055,2082848565.3954937,31.92454,0.04083,0.25,2.601408078861e-05,27.408396911660272
3827750781.159153,2082848570.6004412,31.92453,0.04146,0.25,2.60140811739e-05,27.40840590713838
3827750786.349101,2082848575.7903893,31.92448,0.04201,0.25,2.601408006109e-05,27.408379926037476
3827750791.533052,2082848580.9743402,31.9246,0.04222,0.25,2.601408023316e-05,27.408383943406385
3827750796.70105,2082848586.142338,31.92484,0.0424,0.25,2.601408389979e-05,27.408469549276028
3827750801.8909655,2082848591.3322537,31.9252,0.04101,0.25,2.601408955396e-05,27.408601558745392
3827750807.093562,2082848596.5348504,31.9254,0.04073,0.25,2.601409532627e-05,27.408736326373443
3827750812.28551,2082848601.7267983,31.92541,0.04074,0.25,2.60140965803e-05,27.408765604527343
3827750817.483458,2082848606.9247463,31.92537,0.04117,0.25,2.601409524131e-05,27.408734342790822
3827750822.672406,2082848612.1136944,31.92542,0.04154,0.25,2.601409711877e-05,27.408778176320666
3827750827.8953533,2082848617.3366416,31.92572,0.04131,0.25,2.601410027074e-05,27.408851766133964
3827750833.1248417,2082848622.56613,31.92582,0.04117,0.25,2.601410243059e-05,27.408902192663927
3827750838.3413515,2082848627.7826397,31.92588,0.04247,0.25,2.601410351179e-05,27.408927435691982
3827750843.508272,2082848632.9495604,31.92593,0.04231,0.25,2.601410194175e-05,27.408890779601688
3827750848.6752615,2082848638.1165497,31.92587,0.04203,0.25,2.601409912733e-05,27.408825070664562
3827750853.8371773,2082848643.2784655,31.92584,0.04142,0.25,2.60140972659e-05,27.408781611401245
3827750859.0051517,2082848648.44644,31.92559,0.04229,0.25,2.601409451783e-05,27.40871745151919
3827750864.248543,2082848653.689831,31.92566,0.04235,0.25,2.601409571918e-05,27.40874549974257
3827750869.473505,2082848658.9147933,31.92592,0.04248,0.25,2.601410023932e-05,27.408851032563618
3827750874.6644454,2082848664.1057336,31.92628,0.04176,0.25,2.601410754673e-05,27.409021640347554
3827750879.87739,2082848669.3186781,31.92662,0.04124,0.25,2.601411417108e-05,27.409176300448408
3827750885.0903387,2082848674.531627,31.92696,0.04063,0.25,2.601412277085e-05,27.409377080922443
3827750890.2862844,2082848679.7275727,31.92713,0.04109,0.25,2.601413128638e-05,27.409575894433427
3827750895.4790525,2082848684.9203408,31.92749,0.04181,0.25,2.601413838872e-05,27.40974171381104
3827750900.6830034,2082848690.1242917,31.92776,0.04205,0.25,2.60141427324e-05,27.40984312628081
3827750905.878952,2082848695.3202403,31.92796,0.04265,0.25,2.601414538522e-05,27.409905061994195
3827750911.0718966,2082848700.5131848,31.92822,0.04224,0.25,2.601414801398e-05,27.40996643595736
3827750916.254844,2082848705.6961324,31.92844,0.04221,0.25,2.601415050176e-05,27.410024518426965
3827750921.423793,2082848710.865081,31.92849,0.04177,0.25,2.601415076611e-05,27.410030690234134
3827750926.613744,2082848716.055032,31.92855,0.04115,0.25,2.601415188273e-05,27.410056760076237
3827750931.825692,2082848721.2669804,31.92862,0.04151,0.25,2.601415410898e-05,27.410108736554292
3827750937.008874,2082848726.4501622,31.92874,0.04159,0.25,2.601415639864e-05,27.410162193457925
3827750942.208828,2082848731.6501162,31.92871,0.04124,0.25,2.601415755353e-05,27.410189156776227
3827750947.3904247,2082848736.831713,31.92871,0.04196,0.25,2.601416100105e-05,27.410269646307114
3827750952.580369,2082848742.0216572,31.92881,0.04251,0.25,2.601416114698e-05,27.41027305334599
3827750957.7813187,2082848747.222607,31.92903,0.04283,0.25,2.601416396675e-05,27.410338886721608
3827750962.9543076,2082848752.3955958,31.92909,0.04235,0.25,2.601416164493e-05,27.41028467902252
3827750968.1362257,2082848757.577514,31.92899,0.0421,0.25,2.601415750095e-05,27.410187929186403
3827750973.3041654,2082848762.7454536,31.92881,0.04163,0.25,2.601415329212e-05,27.41008966524499
3827750978.492112,2082848767.9334004,31.92871,0.04095,0.25,2.601415157307e-05,27.410049530412707
3827750983.6700616,2082848773.1113498,31.92865,0.04066,0.25,2.601415310051e-05,27.410085191707523
3827750988.900011,2082848778.3412993,31.92844,0.04103,0.25,2.60141494989e-05,27.410001104547717
3827750994.1337423,2082848783.5750306,31.92818,0.04218,0.25,2.601414312763e-05,27.40985235376518
3827750999.3146915,2082848788.7559798,31.92792,0.04238,0.25,2.601413488604e-05,27.40965993624229
3827751004.520678,2082848793.9619663,31.927563,0.04212,0.25,2.601412819338e-05,27.4095036816648
3827751009.824007,2082848799.2652953,31.927537,0.04203,0.25,2.601412359109e-05,27.409396231212106
3827751014.9905195,2082848804.4318078,31.927376,0.04147,0.25,2.601412024745e-05,27.409318166640855
3827751020.1564364,2082848809.5977247,31.927292,0.04096,0.25,2.601411837666e-05,27.409274488953425
3827751025.3483834,2082848814.7896717,31.927257,0.04077,0.25,2.601411931749e-05,27.40929645469027
3827751030.5183344,2082848819.9596226,31.927223,0.04082,0.25,2.601411963318e-05,27.4093038251642
3827751035.738282,2082848825.1795704,31.927239,0.04113,0.25,2.601412074585e-05,27.409329802878222
3827751040.939232,2082848830.38052,31.927275,0.04159,0.25,2.601412031142e-05,27.409319660160385
3827751046.121365,2082848835.5626533,31.927111,0.04124,0.25,2.601411753081e-05,27.409254740730578
3827751051.3163166,2082848840.7576048,31.926929,0.0418,0.25,2.601411290833e-05,27.409146818766118
3827751056.462264,2082848845.9035523,31.9268,0.04243,0.25,2.601410861156e-05,27.40904650116675
3827751061.665213,2082848851.1065013,31.92663,0.04268,0.25,2.60141029761e-05,27.408914928813253
3827751066.840163,2082848856.2814515,31.92651,0.04235,0.25,2.601409794599e-05,27.4087974896306
3827751072.0401115,2082848861.4813998,31.92645,0.04215,0.25,2.601409587189e-05,27.40874906510136
3827751077.256263,2082848866.697551,31.92639,0.04254,0.25,2.601409494859e-05,27.408727508582718
3827751082.418212,2082848871.8595002,31.92642,0.04207,0.25,2.60140945453e-05,27.408718092868334
3827751087.6261606,2082848877.0674489,31.92644,0.04151,0.25,2.601409371296e-05,27.408698660012845
3827751092.7921076,2082848882.2333958,31.9264,0.04151,0.25,2.601409315946e-05,27.40868573730532
3827751098.0071836,2082848887.4484718,31.92643,0.04115,0.25,2.601409428237e-05,27.408711954174294
3827751103.2121315,2082848892.6534197,31.92638,0.04085,0.25,2.601409368448e-05,27.408697995082882
3827751108.4190807,2082848897.860369,31.92626,0.0406,0.25,2.601409297049e-05,27.408681325373774
3827751113.612035,2082848903.053323,31.9262,0.04081,0.25,2.601409223659e-05,27.408664190819263
3827751118.786058,2082848908.2273462,31.92623,0.04115,0.25,2.601409254689e-05,27.408671435474396
3827751123.960006,2082848913.4012945,31.92628,0.0417,0.25,2.601409448884e-05,27.408716774682258
3827751129.1659527,2082848918.607241,31.92633,0.04213,0.25,2.601409418336e-05,27.408709642562467
3827751134.3478975,2082848923.7891858,31.92641,0.04266,0.25,2.601409458947e-05,27.408719124116576
3827751139.547849,2082848928.9891374,31.92648,0.0424,0.25,2.601409509909e-05,27.408731022344405
3827751144.776896,2082848934.2181842,31.9266,0.04249,0.25,2.601409723816e-05,27.408780963748566
3827751149.9878397,2082848939.429128,31.92672,0.04215,0.25,2.601409776332e-05,27.408793224789036
3827751155.204877,2082848944.6461651,31.92664,0.0424,0.25,2.601409476596e-05,27.40872324467358
3827751160.3768277,2082848949.818116,31.92641,0.04193,0.25,2.601408757134e-05,27.408555269978166
3827751165.5888443,2082848955.0301325,31.92612,0.04179,0.25,2.601408079986e-05,27.408397174317248
3827751170.754801,2082848960.196089,31.92598,0.04142,0.25,2.601407897195e-05,27.40835449756391
3827751175.9807434,2082848965.4220316,31.92591,0.04123,0.25,2.601407874966e-05,27.408349307693157
3827751181.2036915,2082848970.6449797,31.92589,0.04103,0.25,2.601407927113e-05,27.408361482608118
3827751186.4176397,2082848975.858928,31.92591,0.04122,0.25,2.601408136809e-05,27.408410440948742
3827751191.58859,2082848981.0298784,31.92589,0.04137,0.25,2.601407964046e-05,27.40837010546492
3827751196.7405376,2082848986.1818259,31.92584,0.04223,0.25,2.601407770603e-05,27.408324941751356
3827751201.9393888,2082848991.380677,31.92592,0.04242,0.25,2.601407862865e-05,27.408346482436645
3827751207.1383715,2082848996.5796597,31.92618,0.04223,0.25,2.601408223933e-05,27.408430782041258
3827751212.3302884,2082849001.7715766,31.9265,0.04177,0.25,2.601408874014e-05,27.40858255827023
3827751217.517233,2082849006.9585211,31.92676,0.04136,0.25,2.601409474883e-05,27.408722844735106
3827751222.740177,2082849012.1814654,31.92684,0.04112,0.25,2.601409556281e-05,27.408741848932685
3827751227.9141326,2082849017.3554208,31.92688,0.04095,0.25,2.601409863732e-05,27.408813630281607
3827751233.087076,2082849022.5283644,31.92708,0.04132,0.25,2.60141036611e-05,27.408930921667036
3827751238.320055,2082849027.7613432,31.92741,0.04137,0.25,2.601411217001e-05,27.409129581056263
3827751243.537011,2082849032.9782994,31.92777,0.04156,0.25,2.601411942157e-05,27.409298884665652
3827751248.7249613,2082849038.1662495,31.92801,0.04195,0.25,2.601412386251e-05,27.409402568102873
3827751253.90591,2082849043.3471982,31.9282,0.04226,0.25,2.601412572865e-05,27.40944613719853
3827751259.1248913,2082849048.5661795,31.92822,0.04215,0.25,2.601412458137e-05,27.409419351453636
3827751264.284808,2082849053.7260964,31.92826,0.04201,0.25,2.601412355228e-05,27.40939532510819
3827751269.5037546,2082849058.9450428,31.92831,0.04178,0.25,2.601412380652e-05,27.40940126089449
3827751274.689699,2082849064.1309874,31.92832,0.04131,0.25,2.601412435594e-05,27.40941408829999
3827751279.892681,2082849069.3339694,31.92845,0.0412,0.25,2.601412750199e-05,27.40948753966772
3827751285.1066036,2082849074.5478919,31.92857,0.04096,0.25,2.601413179649e-05,27.409587804051238
3827751290.3075476,2082849079.7488358,31.92871,0.04103,0.25,2.601413602619e-05,27.40968655549029
3827751295.497504,2082849084.9387925,31.92901,0.04132,0.25,2.601414220413e-05,27.40983079269415
3827751300.702445,2082849090.1437333,31.92924,0.04177,0.25,2.601414840737e-05,27.409975620477415
3827751305.8583965,2082849095.2996848,31.92962,0.04222,0.25,2.601415626977e-05,27.410159184718538
3827751311.0273457,2082849100.468634,31.93005,0.04234,0.25,2.60141639771e-05,27.410339128363752
3827751316.2162952,2082849105.6575835,31.93028,0.04222,0.25,2.601416643094e-05,27.410396418327505
3827751321.4222426,2082849110.8635309,31.93035,0.04213,0.25,2.601416620169e-05,27.410391066013357
3827751326.6341906,2082849116.0754788,31.93036,0.04164,0.25,2.601416511466e-05,27.410365687053893
3827751331.844138,2082849121.2854264,31.93022,0.04117,0.25,2.601416221398e-05,27.41029796467522
3827751337.031088,2082849126.472376,31.93002,0.04095,0.25,2.601415832325e-05,27.410207127494637
3827751342.2260323,2082849131.6673205,31.92989,0.04107,0.25,2.601415712165e-05,27.410179073636268
3827751347.4049835,2082849136.8462718,31.92982,0.04124,0.25,2.601415643548e-05,27.41016305356472
3827751352.56798,2082849142.009268,31.92985,0.04124,0.25,2.601415723063e-05,27.410181618001882
3827751357.770932,2082849147.2122204,31.92993,0.04188,0.25,2.601415923455e-05,27.410228403691377
3827751362.9558764,2082849152.3971646,31.93019,0.04198,0.25,2.601416377493e-05,27.41033440828679
3827751368.1458273,2082849157.5871155,31.93046,0.04244,0.25,2.60141690759e-05,27.410458170364436
3827751373.3817735,2082849162.8230617,31.93075,0.04244,0.25,2.601417292065e-05,27.410547933935657
3827751378.580722,2082849168.02201,31.93092,0.04173,0.25,2.601417599635e-05,27.410619742429365
3827751383.7626762,2082849173.2039645,31.93111,0.0417,0.25,2.601417872858e-05,27.410683531893646
3827751388.9506216,2082849178.3919098,31.93111,0.04137,0.25,2.601417744037e-05,27.410653456014614
3827751394.118569,2082849183.5598571,31.93097,0.04112,0.25,2.60141755017e-05,27.410608193817307
3827751399.3155193,2082849188.7568076,31.93086,0.04097,0.25,2.601417365477e-05,27.410565073467627
3827751404.52953,2082849193.9708183,31.93088,0.0411,0.25,2.601417532665e-05,27.41060410691823
3827751409.7384768,2082849199.179765,31.93087,0.04121,0.25,2.601417566572e-05,27.410612023198418
3827751414.9444246,2082849204.3857129,31.93082,0.04165,0.25,2.601417383282e-05,27.41056923040862
3827751420.095375,2082849209.5366633,31.93079,0.04195,0.25,2.601417330661e-05,27.41055694496095
3827751425.3003283,2082849214.7416165,31.93098,0.04107,0.25,2.601417369252e-05,27.41056595481857
3827751430.505454,2082849219.9467423,31.93095,0.04195,0.25,2.601417806037e-05,27.410667931174515
3827751435.7043962,2082849225.1456845,31.93132,0.04235,0.25,2.601418439904e-05,27.41081592024706
3827751440.876345,2082849230.3176334,31.93152,0.04234,0.25,2.60141862555e-05,27.41085926304051
3827751446.0722923,2082849235.5135806,31.93155,0.04245,0.25,2.601418410959e-05,27.410809162453692
3827751451.2722416,2082849240.7135298,31.93141,0.04159,0.25,2.601418001759e-05,27.410713626445812
3827751456.430093,2082849245.871381,31.93124,0.04104,0.25,2.601417744508e-05,27.410653565979203
3827751461.622004,2082849251.0632923,31.93107,0.04093,0.25,2.601417525223e-05,27.4106023694316
3827751466.821951,2082849256.2632391,31.93095,0.04128,0.25,2.601417326075e-05,27.41055587426552
3827751471.9859056,2082849261.4271939,31.93093,0.04102,0.25,2.60141716613e-05,27.410518531832416
3827751477.211986,2082849266.6532743,31.93096,0.04141,0.25,2.601417296765e-05,27.41054903124679
3827751482.378931,2082849271.8202193,31.931,0.04176,0.25,2.601417497738e-05,27.410595952497868
3827751487.58988,2082849277.0311682,31.93115,0.04212,0.25,2.60141772304e-05,27.410648553838108
3827751492.8018312,2082849282.2431195,31.93142,0.0424,0.25,2.601418135756e-05,27.410744910757842
3827751498.035778,2082849287.4770663,31.93169,0.04239,0.25,2.601418602907e-05,27.41085397657709
3827751503.273724,2082849292.7150123,31.93185,0.04248,0.25,2.601419064353e-05,27.410961710391657
3827751508.4679346,2082849297.9092228,31.93201,0.04273,0.25,2.601419313103e-05,27.41101978603953
3827751513.656887,2082849303.0981753,31.9321,0.04266,0.25,2.601419146241e-05,27.410980828780097
3827751518.8638334,2082849308.3051217,31.93208,0.04195,0.25,2.601418984918e-05,27.410943164703358
3827751524.0497847,2082849313.491073,31.93198,0.04144,0.25,2.601418696829e-05,27.410875904554587
3827751529.230732,2082849318.6720202,31.93184,0.0408,0.25,2.601418453399e-05,27.41081907092664
3827751534.4317007,2082849323.872989,31.9315,0.04085,0.25,2.601417743026e-05,27.41065321997612
3827751539.6099615,2082849329.0512497,31.9313,0.04135,0.25,2.601417084683e-05,27.410499516360954
3827751544.8069096,2082849334.2481978,31.93087,0.04099,0.25,2.601416122642e-05,27.410274908037785
3827751549.9888554,2082849339.4301436,31.93028,0.04091,0.25,2.601414776048e-05,27.40996051746439
3827751555.1648626,2082849344.6061509,31.92958,0.0409,0.25,2.601413410881e-05,27.409641790138405
3827751560.3828106,2082849349.8240988,31.92911,0.04107,0.25,2.601412467039e-05,27.409421429819123
3827751565.5657616,2082849355.0070498,31.92889,0.04145,0.25,2.601412159358e-05,27.409349594986466
3827751570.7787075,2082849360.2199957,31.9288,0.04182,0.25,2.60141199759e-05,27.409311826712283
3827751575.976654,2082849365.4179423,31.9289,0.04222,0.25,2.601412074685e-05,27.40932982622537
3827751581.1716413,2082849370.6129296,31.92902,0.04171,0.25,2.601411915673e-05,27.409292701396108
3827751586.413231,2082849375.8545191,31.92896,0.04093,0.25,2.601411707974e-05,27.40924420951162
3827751591.615183,2082849381.056471,31.92881,0.0406,0.25,2.601411538007e-05,27.409204526981057
3827751596.8431683,2082849386.2844565,31.92875,0.04196,0.25,2.601411291514e-05,27.409146977760578
3827751602.0245566,2082849391.4658449,31.92869,0.04218,0.25,2.601411154566e-05,27.409115004226354
3827751607.1946325,2082849396.6359208,31.92862,0.04208,0.25,2.601410843736e-05,27.409042434081453
3827751612.3975797,2082849401.838868,31.92848,0.04181,0.25,2.601410486793e-05,27.408959097803738
3827751617.589528,2082849407.0308163,31.9284,0.04131,0.25,2.601410311146e-05,27.408918089094637
3827751622.7584786,2082849412.1997669,31.92829,0.04102,0.25,2.601410125358e-05,27.408874712733923
3827751627.9934664,2082849417.4347546,31.92815,0.04084,0.25,2.601409921287e-05,27.40882706778768
3827751633.1533732,2082849422.5946615,31.92795,0.04115,0.25,2.601409580426e-05,27.408747486126792
3827751638.3493233,2082849427.7906115,31.92803,0.04178,0.25,2.601409284962e-05,27.408678503390473
3827751643.5768003,2082849433.0180886,31.92796,0.04152,0.25,2.601409153227e-05,27.40864774687535
3827751648.7327805,2082849438.1740687,31.92803,0.04087,0.25,2.60140951371e-05,27.408731909773497
3827751653.9256964,2082849443.3669846,31.92815,0.04045,0.25,2.601409869101e-05,27.40881488379516
3827751659.1426587,2082849448.583947,31.9285,0.04095,0.25,2.601410731238e-05,27.409016168926314
3827751664.3687053,2082849453.8099935,31.92882,0.04089,0.25,2.601411507578e-05,27.409197422661606
3827751669.548655,2082849458.9899433,31.92918,0.04126,0.25,2.601412484617e-05,27.409425533785473
3827751674.728603,2082849464.169891,31.92969,0.04176,0.25,2.601413640909e-05,27.409695495111546
3827751679.909549,2082849469.3508375,31.93025,0.04218,0.25,2.601414683188e-05,27.409938837334508
3827751685.140502,2082849474.5817902,31.9306,0.04249,0.25,2.601415223437e-05,27.41006496985085
3827751690.3424516,2082849479.7837398,31.93062,0.0418,0.25,2.601414961391e-05,27.410003789698557
3827751695.5359144,2082849484.9772027,31.93031,0.04081,0.25,2.601414342549e-05,27.409859307939698
3827751700.747866,2082849490.1891544,31.93001,0.04107,0.25,2.601413813286e-05,27.409735740212327
3827751705.9308114,2082849495.3720996,31.92985,0.0417,0.25,2.601413540113e-05,27.40967196212398
3827751711.1017585,2082849500.5430467,31.92983,0.04223,0.25,2.601413433277e-05,27.40964701896585
3827751716.315707,2082849505.7569954,31.92987,0.04223,0.25,2.601413347247e-05,27.409626933412923
3827751721.516674,2082849510.9579623,31.93003,0.04209,0.25,2.601413575881e-05,27.409680312930874
3827751726.708223,2082849516.149511,31.93014,0.04097,0.25,2.601413967967e-05,27.40977185379621
3827751731.9122076,2082849521.3534958,31.93021,0.04124,0.25,2.601414192946e-05,27.409824379938577
3827751737.078124,2082849526.5194123,31.93021,0.04176,0.25,2.601414114625e-05,27.40980609423345
3827751742.2410717,2082849531.68236,31.93012,0.04229,0.25,2.60141389143e-05,27.40975398459933
3827751747.4540215,2082849536.8953097,31.93021,0.04237,0.25,2.601413834597e-05,27.409740715720915
3827751752.6559677,2082849542.097256,31.93036,0.04249,0.25,2.601414024995e-05,27.409785168199445
3827751757.888913,2082849547.3302014,31.93039,0.0422,0.25,2.601413794181e-05,27.40973127974149
3827751763.0978627,2082849552.539151,31.93028,0.04161,0.25,2.601413458586e-05,27.409652927895593
3827751768.3298106,2082849557.7710989,31.93001,0.04134,0.25,2.601412957302e-05,27.409535892345005
3827751773.552346,2082849562.9936345,31.92964,0.04225,0.25,2.601412636198e-05,27.409460923662227
3827751778.790256,2082849568.2315443,31.92961,0.04273,0.25,2.60141231229e-05,27.409385300296844
3827751784.0452023,2082849573.4864905,31.92956,0.0426,0.25,2.601412059904e-05,27.409326375277942
