#Procedure: <__main__.tek_dual_sr830_fsweep>
#Parameters:
#	Delay (s): 3
#	Drive Amplitude (Vpp): 1
#	stop frequency (Hz): 22800
#	start frequency (Hz): 22700
#	Frequency Step (Hz): 0.1
#	SR830_1 addr.: 0::12
#	SR830_2 addr.: 2::9
#	Tek AFG addr: 0::1
#Data:
UTC,timestamp,f,X_1,Y_1,X_2,Y_2
1717534498.783791,1476.3009777069092,22748.0,0.00104774,0.000436069,5.8908e-11,3.5435e-11
1717534501.8447914,1479.3619780540466,22748.1,0.00105072,0.00040889,5.95972e-11,3.34099e-11
1717534504.9067962,1482.4239828586578,22748.2,0.00105215,0.000379803,6.00058e-11,3.08484e-11
1717534507.970792,1485.4879786968231,22748.3,0.00105251,0.000351908,5.79343e-11,2.93101e-11
1717534511.031311,1488.5484976768494,22748.4,0.00105143,0.000325086,6.04605e-11,2.63648e-11
1717534514.100309,1491.6174955368042,22748.5,0.00104869,0.000298979,6.056e-11,2.66739e-11
1717534517.1603425,1494.6775290966034,22748.6,0.00104345,0.000272037,5.93805e-11,2.45955e-11
1717534520.2203403,1497.7375268936157,22748.7,0.00103832,0.000243784,6.03468e-11,2.39205e-11
1717534523.283082,1500.800268650055,22748.8,0.00103331,0.0002203,6.02687e-11,2.13271e-11
1717534526.3448687,1503.8620553016663,22748.9,0.00102342,0.000195504,5.82365e-11,1.92523e-11
1717534529.4098396,1506.92702627182,22749.0,0.00101472,0.000171662,5.82685e-11,1.90711e-11
1717534532.4748385,1509.9920251369476,22749.1,0.00100387,0.000147224,5.88476e-11,1.82291e-11
1717534535.5388362,1513.0560228824615,22749.2,0.000994094,0.000125767,5.70497e-11,1.56534e-11
1717534538.6028721,1516.1200587749481,22749.3,0.000982054,0.000104428,5.64564e-11,1.43175e-11
1717534541.6678355,1519.1850221157074,22749.4,0.000971321,8.45199e-05,5.6595e-11,1.38485e-11
1717534544.7328393,1522.2500259876251,22749.5,0.000956658,6.28238e-05,5.49785e-11,1.10241e-11
1717534547.7965043,1525.3136909008026,22749.6,0.000943188,4.56574e-05,5.4577e-11,1.0374e-11
1717534550.8605063,1528.377692937851,22749.7,0.000927214,2.55109e-05,5.54581e-11,9.96542e-12
1717534553.9235032,1531.4406898021698,22749.8,0.000912074,8.82155e-06,5.35574e-11,8.01142e-12
1717534556.9865065,1534.5036931037903,22749.9,0.000896934,-7.86787e-06,5.27403e-11,7.67036e-12
1717534560.0515077,1537.5686943531036,22750.0,0.000882749,-2.22923e-05,5.28717e-11,6.47662e-12
1717534563.1145277,1540.6317143440247,22750.1,0.00086892,-3.52862e-05,5.1106e-11,5.83714e-12
1717534566.1765468,1543.6937334537506,22750.2,0.000852589,-4.86376e-05,5.07934e-11,4.70382e-12
1717534569.2401597,1546.7573463916779,22750.3,0.000838045,-6.0797e-05,5.1074e-11,4.32368e-12
1717534572.3027923,1549.8199789524078,22750.4,0.000821237,-7.25989e-05,4.94256e-11,2.83863e-12
1717534575.3667932,1552.8839797973633,22750.5,0.000808243,-8.21357e-05,4.79299e-11,1.68044e-12
1717534578.428792,1555.94597864151,22750.6,0.0007906,-9.19108e-05,4.74325e-11,1.01964e-12
1717534581.4917886,1559.0089752674103,22750.7,0.000774983,-0.000100971,4.6015e-11,8.17128e-13
1717534584.5567904,1562.0739769935608,22750.8,0.000759486,-0.000109673,4.55993e-11,3.01982e-13
1717534587.6188216,1565.1360082626343,22750.9,0.000743989,-0.00011623,4.45157e-11,1.13688e-13
1717534590.6817884,1568.1989750862122,22751.0,0.000724915,-0.000123383,4.26612e-11,-1.14043e-12
1717534593.7458193,1571.2630059719086,22751.1,0.000706796,-0.000130774,4.18725e-11,-1.41754e-12
1717534596.8088214,1574.3260080814362,22751.2,0.000691894,-0.000136734,4.09452e-11,-2.59349e-12
1717534599.8728218,1577.3900084495544,22751.3,0.000676516,-0.000141145,4.09417e-11,-2.32349e-12
1717534602.9377902,1580.4549767971039,22751.4,0.000659589,-0.000145794,4.08316e-11,-2.5402e-12
1717534606.0027912,1583.5199778079987,22751.5,0.000646356,-0.000149609,3.90445e-11,-2.20625e-12
1717534609.0677888,1586.5849754810333,22751.6,0.000628952,-0.000153423,3.77798e-11,-3.44615e-12
1717534612.1318219,1589.649008512497,22751.7,0.000616435,-0.000154854,3.75204e-11,-2.74626e-12
1717534615.1967905,1592.713977098465,22751.8,0.000601057,-0.000158311,3.61029e-11,-2.81732e-12
1717534618.2628233,1595.78000998497,22751.9,0.000587586,-0.000159503,3.68099e-11,-3.58825e-12
1717534621.325521,1598.8427076339722,22752.0,0.000574354,-0.000161053,3.62876e-11,-4.02881e-12
1717534624.3895583,1601.9067449569702,22752.1,0.000560883,-0.000162006,3.46321e-11,-3.99683e-12
1717534627.4545536,1604.971740245819,22752.2,0.000545863,-0.000162006,3.34526e-11,-4.86369e-12
1717534630.5175781,1608.0347647666931,22752.3,0.000533585,-0.000162364,3.2305e-11,-4.44803e-12
1717534633.581173,1611.0983595848083,22752.4,0.00051916,-0.000162006,3.17331e-11,-3.21167e-12
1717534636.6472003,1614.1643869876862,22752.5,0.000506882,-0.000160933,3.05607e-11,-4.68961e-12
1717534639.7102056,1617.2273921966553,22752.6,0.000493649,-0.000159503,3.04932e-11,-4.45513e-12
1717534642.7757163,1620.2929029464722,22752.7,0.000481131,-0.000159503,2.99887e-11,-4.92409e-12
1717534645.8423867,1623.3595733642578,22752.8,0.000469686,-0.000159026,2.94593e-11,-4.18157e-12
1717534648.9059405,1626.4231271743774,22752.9,0.000458362,-0.000157715,2.90542e-11,-5.63108e-12
1717534651.9689023,1629.4860889911652,22753.0,0.000449063,-0.000156284,2.69297e-11,-4.69316e-12
1717534655.0349412,1632.5521278381348,22753.1,0.000438811,-0.000154615,2.83472e-11,-4.20644e-12
1717534658.098417,1635.615603685379,22753.2,0.000427725,-0.000151993,2.6109e-11,-4.58658e-12
1717534661.1609914,1638.6781780719757,22753.3,0.00041795,-0.00015092,2.55512e-11,-4.61145e-12
